"YEAR","SAMPLE","SERIAL","CBSERIAL","NUMPREC","HHWT","CLUSTER","STATEICP","CITY","STRATA","GQ","HHINCOME","COUPLETYPE","PERNUM","PERWT","SFTYPE","SFRELATE","CBSUBFAM","CBSFTYPE","CBSFRELATE","MOMLOC","MOMRULE","POPLOC","POPRULE","SPLOC","SPRULE","RELATE","RELATED","SEX","AGE","MARST","MARRNO","MARRINYR","YRMARR","FERTYR","RACE","RACED","EDUC","EDUCD","DEGFIELD","DEGFIELDD","DEGFIELD2","DEGFIELD2D","EMPSTAT","EMPSTATD","LABFORCE","INCTOT","TRANWORK","TRANTIME","DEPARTS","ARRIVES","mom","dad","parent"
2022,202201,591445,2022000003546,2,59,2022005914451,45,0,220122,1,639000,3,1,60,0,0,0,0,0,0,0,0,0,2,21,1,101,2,43,6,0,0,0,1,1,100,11,114,24,2414,0,0,1,10,2,220000,80,0,0,0,0,0,0
2022,202201,1245544,2022001303442,4,41,2022012455441,54,0,80047,1,74500,1,3,81,0,0,0,0,0,1,11,2,11,0,0,3,301,2,0,6,0,0,0,0,1,100,0,1,0,0,0,0,0,0,0,9999999,0,0,0,0,1,1,1
2022,202201,626288,2022000364031,5,308,2022006262881,52,0,30224,1,191270,1,1,308,0,0,0,0,0,5,11,0,0,2,11,1,101,2,48,1,1,1,2008,1,2,200,11,114,62,6212,0,0,1,10,2,21270,10,23,532,554,1,0,1
2022,202201,526507,2022000842329,3,9,2022005265071,22,0,160018,1,60000,1,3,11,0,0,0,0,0,1,11,2,11,0,0,3,301,2,1,6,0,0,0,0,1,100,0,1,0,0,0,0,0,0,0,9999999,0,0,0,0,1,1,1
2022,202201,576932,2022000507358,8,451,2022005769321,51,3590,190121,1,20000,1,8,222,0,0,0,0,0,1,11,2,11,0,0,3,301,2,0,6,0,0,0,0,8,826,0,1,0,0,0,0,0,0,0,9999999,0,0,0,0,1,1,1
2022,202201,898744,2022000143283,6,54,2022008987441,13,0,320836,1,276000,3,6,54,0,0,0,0,0,2,32,1,32,0,0,12,1260,2,9,6,0,0,0,0,1,100,1,16,0,0,0,0,0,0,0,9999999,0,0,0,0,1,1,1
2022,202201,663076,2022000680299,3,110,2022006630761,3,0,70225,1,58100,0,1,110,0,0,0,0,0,0,0,0,0,0,0,1,101,1,48,3,2,1,2012,0,2,200,6,65,0,0,0,0,1,10,2,58100,10,35,15,39,0,0,0
2022,202201,1264635,2022000025212,1,49,2022012646351,49,0,470148,1,135000,0,1,49,0,0,0,0,0,0,0,0,0,0,0,1,101,1,59,4,2,1,2015,0,1,100,11,114,21,2100,62,6209,1,10,2,135000,60,3,702,704,0,0,0
2022,202201,410517,2022000589431,4,48,2022004105171,44,0,150313,1,322600,1,4,46,0,0,0,0,0,1,11,2,11,0,0,3,301,2,15,6,0,0,0,1,1,100,3,30,0,0,0,0,0,0,0,600,0,0,0,0,1,1,1
2022,202201,1442606,2022000413246,4,94,2022014426061,73,0,2330753,1,186000,1,1,94,0,0,0,0,0,0,0,0,0,2,11,1,101,2,44,1,2,1,2021,1,3,361,6,63,0,0,0,0,1,10,2,85000,10,20,702,724,0,0,0
2022,202201,810071,2022000000484,6,183,2022008100711,65,0,40332,1,89800,0,1,184,0,0,0,0,0,0,0,0,0,0,0,1,101,2,54,4,3,1,2018,0,8,826,6,61,0,0,0,0,1,10,2,26000,10,30,802,834,0,0,0
2022,202201,260201,2022001397447,1,30,2022002602011,62,0,190008,1,15000,0,1,31,0,0,0,0,0,0,0,0,0,0,0,1,101,1,25,6,0,0,0,0,1,100,6,63,0,0,0,0,1,10,2,15000,10,2,802,804,0,0,0
2022,202201,563460,2022000914319,3,40,2022005634601,32,0,20020,1,70000,1,1,40,0,0,0,0,0,0,0,0,0,2,11,1,101,1,42,1,1,1,2017,0,1,100,7,71,0,0,0,0,1,10,2,58000,10,20,747,809,0,0,0
2022,202201,1226938,2022000387295,3,67,2022012269381,54,0,320047,1,58530,1,3,72,0,0,0,0,0,0,0,0,0,0,0,9,901,2,6,6,0,0,0,0,1,100,1,12,0,0,0,0,0,0,0,9999999,0,0,0,0,0,0,0
2022,202201,1243835,2022001218010,6,296,2022012438351,54,0,100047,1,16000,0,4,407,4,3,1,4,3,2,24,0,0,0,0,9,901,1,9,6,0,0,0,0,1,100,1,15,0,0,0,0,0,0,0,9999999,0,0,0,0,1,0,1
2022,202201,1057226,2022000757237,4,73,2022010572261,24,0,360039,1,238000,1,3,105,0,0,0,0,0,2,11,1,11,0,0,3,301,2,3,6,0,0,0,0,1,100,0,2,0,0,0,0,0,0,0,9999999,0,0,0,0,1,1,1
2022,202201,330085,2022000518956,2,108,2022003300851,43,0,860412,1,67000,1,2,127,0,0,0,0,0,0,0,0,0,1,11,2,201,1,34,1,1,1,2018,0,7,700,11,114,24,2408,0,0,1,10,2,14000,80,0,0,0,0,0,0
2022,202201,568305,2022010028843,1,73,2022005683051,51,0,90021,3,9999999,0,1,73,0,0,0,0,0,0,0,0,0,0,0,13,1301,2,67,4,1,1,1996,0,2,200,1,16,0,0,0,0,3,30,1,12000,0,0,0,0,0,0,0
2022,202201,537962,2022001432056,4,45,2022005379621,22,0,200018,1,35000,3,3,47,5,3,0,0,0,1,11,2,11,0,0,3,301,1,3,6,0,0,0,0,1,100,0,2,0,0,0,0,0,0,0,9999999,0,0,0,0,1,1,1
2022,202201,1074744,2022001262172,1,117,2022010747441,24,0,340439,1,70500,0,1,117,0,0,0,0,0,0,0,0,0,0,0,1,101,2,78,6,0,0,0,0,1,100,11,114,23,2304,0,0,3,30,1,70500,0,0,0,0,0,0,0
2022,202201,849412,2022000676947,5,134,2022008494121,12,0,90334,1,126100,1,5,178,0,0,0,0,0,1,11,2,11,0,0,3,301,2,12,6,0,0,0,0,8,826,2,23,0,0,0,0,0,0,0,9999999,0,0,0,0,1,1,1
2022,202201,494124,2022001092113,1,42,2022004941241,21,0,310217,1,12000,0,1,43,0,0,0,0,0,0,0,0,0,0,0,1,101,1,80,5,1,1,1964,0,1,100,10,101,24,2414,0,0,3,30,1,12000,0,0,0,0,0,0,0
2022,202201,56264,2022001253368,3,32,2022000562641,61,5350,12104,1,131200,1,2,29,0,0,0,0,0,0,0,0,0,1,11,2,201,2,61,1,1,1,2016,0,7,700,0,2,0,0,0,0,3,30,1,0,0,0,0,0,0,0,0
2022,202201,325173,2022000440057,1,213,2022003251731,43,0,970112,1,0,0,1,212,0,0,0,0,0,0,0,0,0,0,0,1,101,2,41,4,1,1,1996,1,1,100,6,63,0,0,0,0,3,30,1,0,0,0,0,0,0,0,0
2022,202201,1349481,2022001140946,7,47,2022013494811,49,0,460748,1,296000,1,2,48,0,0,0,0,0,0,0,0,0,1,11,2,201,1,43,1,1,1,2002,0,1,100,11,114,24,2414,0,0,1,10,2,280200,10,40,817,859,0,0,0
2022,202201,799992,2022001293069,2,100,2022007999921,64,0,50030,1,67810,0,1,100,0,0,0,0,0,2,11,0,0,0,0,1,101,1,24,6,0,0,0,0,1,100,10,101,37,3700,21,2102,1,10,2,54610,70,10,802,814,1,0,1
2022,202201,514108,2022000207882,2,76,2022005141081,22,0,10418,1,77780,1,2,77,0,0,0,0,0,0,0,0,0,1,11,2,201,2,56,1,1,1,1987,0,1,100,7,71,0,0,0,0,1,10,2,32080,10,28,647,714,0,0,0
2022,202201,265078,2022000124537,3,374,2022002650781,1,830,2080109,1,70700,1,1,374,0,0,0,0,0,0,0,0,0,2,11,1,101,1,61,1,1,1,1985,0,6,662,6,65,0,0,0,0,2,20,2,18700,0,0,0,0,0,0,0
2022,202201,1194648,2022000353825,2,57,2022011946481,48,0,270245,1,44000,0,2,71,0,0,0,0,0,0,0,0,0,0,0,7,701,1,20,6,0,0,0,0,7,700,7,71,0,0,0,0,1,10,2,32000,10,15,632,649,0,0,0
2022,202201,1284393,2022000287361,4,93,2022012843931,49,0,30048,1,129000,1,3,82,0,0,0,0,0,2,11,1,11,0,0,3,301,2,21,6,0,0,0,1,1,100,8,81,0,0,0,0,3,30,1,0,0,0,0,0,1,1,1
2022,202201,661301,2022000592874,3,328,2022006613011,3,3810,70525,1,35000,0,1,329,0,0,0,0,0,0,0,0,0,0,0,1,101,2,36,6,0,0,0,1,2,200,6,63,0,0,0,0,1,10,2,35000,70,15,1045,1104,0,0,0
2022,202201,431801,2022001316285,2,78,2022004318011,44,0,150313,1,99100,1,1,78,0,0,0,0,0,0,0,0,0,2,11,1,101,2,51,1,1,1,1998,0,1,100,11,116,48,4801,0,0,1,10,2,94000,80,0,0,0,0,0,0
2022,202201,478041,2022000643251,3,99,2022004780411,21,0,1350017,1,87000,0,2,34,0,0,0,0,0,1,11,0,0,0,0,3,301,2,28,6,0,0,0,1,1,100,6,63,0,0,0,0,1,10,2,20000,10,20,532,554,1,0,1
2022,202201,1079050,2022001384116,3,70,2022010790501,24,0,380139,1,152000,1,2,67,0,0,0,0,0,0,0,0,0,1,11,2,201,2,60,1,1,1,1983,0,1,100,8,81,0,0,0,0,1,10,2,34000,10,10,445,459,0,0,0
2022,202201,1177948,2022001365229,4,105,2022011779481,14,0,230242,1,112000,1,2,127,0,0,0,0,0,0,0,0,0,1,11,2,201,1,41,1,1,1,2009,0,1,100,11,114,24,2405,0,0,1,10,2,112000,10,50,642,734,0,0,0
2022,202201,665717,2022000817043,2,58,2022006657171,3,0,50225,1,177800,1,1,58,0,0,0,0,0,0,0,0,0,2,11,1,101,1,62,1,1,1,1989,0,1,100,11,114,13,1301,0,0,1,10,2,91800,10,55,632,729,0,0,0
2022,202201,522722,2022000645697,1,67,2022005227221,22,0,280018,1,32500,0,1,67,0,0,0,0,0,0,0,0,0,0,0,1,101,2,71,4,2,1,1980,0,1,100,8,81,0,0,0,0,3,30,1,32500,0,0,0,0,0,0,0
2022,202201,1487555,2022000598236,2,206,2022014875551,25,0,210355,1,255000,1,1,205,0,0,0,0,0,0,0,0,0,2,11,1,101,2,50,1,1,1,2008,1,1,100,10,101,62,6203,0,0,1,10,2,210900,10,9,752,804,0,0,0
2022,202201,885305,2022010105278,1,71,2022008853051,13,0,320636,4,9999999,0,1,71,0,0,0,0,0,0,0,0,0,0,0,12,1270,1,76,6,0,0,0,0,1,100,2,25,0,0,0,0,3,30,1,30700,0,0,0,0,0,0,0
2022,202201,938839,2022000881184,3,125,2022009388391,13,0,30036,1,90300,1,3,138,0,0,0,0,0,2,11,1,11,0,0,3,301,1,32,2,1,1,2018,0,2,200,5,50,0,0,0,0,3,30,1,12300,0,0,0,0,1,1,1
2022,202201,833710,2022000040646,8,25,2022008337101,12,0,50134,1,425000,1,7,38,0,0,0,0,0,2,11,1,11,0,0,3,301,1,10,6,0,0,0,0,1,100,1,17,0,0,0,0,0,0,0,9999999,0,0,0,0,1,1,1
2022,202201,1198657,2022000606761,3,158,2022011986571,48,0,80045,1,19460,0,2,99,0,0,0,0,0,0,0,0,0,0,0,10,1001,2,19,6,0,0,0,1,2,200,6,63,0,0,0,0,1,10,2,2500,10,43,832,914,0,0,0
2022,202201,674118,2022001238658,4,83,2022006741181,3,0,61025,1,201500,1,1,83,0,0,0,0,0,0,0,0,0,2,11,1,101,2,62,1,1,1,1994,0,1,100,11,114,60,6006,0,0,1,10,2,69600,80,0,0,0,0,0,0
2022,202201,255580,2022001121207,3,67,2022002555801,62,0,110108,1,10400,0,3,50,0,0,0,0,0,0,0,0,0,0,0,11,1115,1,20,6,0,0,0,0,2,200,6,61,0,0,0,0,1,10,2,9600,60,35,1105,1139,0,0,0
2022,202201,710802,2022000957447,2,56,2022007108021,23,0,200026,1,15200,1,2,61,0,0,0,0,0,0,0,0,0,1,11,2,201,1,31,1,1,1,2011,0,8,802,6,63,0,0,0,0,3,30,1,7600,0,0,0,0,0,0,0
2022,202201,63979,2022000215301,3,86,2022000639791,42,0,160005,1,57000,1,1,86,0,0,0,0,0,0,0,0,0,2,11,1,101,1,74,1,1,1,1968,0,1,100,6,63,0,0,0,0,1,10,2,52000,10,30,802,834,0,0,0
2022,202201,1298079,2022000466658,2,43,2022012980791,49,0,680548,1,17900,0,2,34,0,0,0,0,0,1,11,0,0,0,0,3,301,1,58,4,1,1,1990,0,1,100,4,40,0,0,0,0,3,30,1,0,0,0,0,0,1,0,1
2022,202201,557167,2022000160673,2,31,2022005571671,32,0,20020,1,30000,1,1,32,0,0,0,0,0,0,0,0,0,2,11,1,101,1,62,1,1,1,1978,0,1,100,6,63,0,0,0,0,1,10,2,30000,10,3,602,604,0,0,0
2022,202201,1363067,2022001316633,3,109,2022013630671,49,0,590948,1,70600,1,2,117,0,0,0,0,0,0,0,0,0,1,11,2,201,2,26,1,2,2,2021,1,8,826,10,101,19,1901,0,0,1,10,2,19200,10,25,732,759,0,0,0
2022,202201,505622,2022001414881,3,126,2022005056221,21,0,890117,1,122000,1,2,110,0,0,0,0,0,0,0,0,0,1,11,2,201,1,45,1,1,1,2013,0,7,700,8,81,0,0,0,0,1,10,2,122000,10,45,532,619,0,0,0
2022,202201,1441621,2022000367114,4,55,2022014416211,73,0,2110453,1,90000,1,3,53,0,0,0,0,0,1,11,2,11,0,0,3,301,2,13,6,0,0,0,0,1,100,2,25,0,0,0,0,0,0,0,9999999,0,0,0,0,1,1,1
2022,202201,146698,2022000536321,2,105,2022001466981,71,6290,751106,1,423700,1,2,81,0,0,0,0,0,0,0,0,0,1,11,2,201,2,46,1,1,1,2008,1,1,100,8,81,0,0,0,0,1,10,2,6700,80,0,0,0,0,0,0
2022,202201,1103717,2022000189789,10,20,2022011037171,72,0,650141,1,97100,1,8,68,4,3,1,4,3,4,25,0,0,0,0,9,901,1,10,6,0,0,0,0,3,362,2,22,0,0,0,0,0,0,0,9999999,0,0,0,0,1,0,1
2022,202201,768320,2022010144898,1,54,2022007683201,34,0,160029,3,9999999,0,1,54,0,0,0,0,0,0,0,0,0,0,0,13,1301,1,45,4,3,1,2015,0,1,100,6,65,0,0,0,0,3,30,1,0,0,0,0,0,0,0,0
2022,202201,871049,2022000308989,7,33,2022008710491,66,0,20035,1,25200,0,3,32,0,0,1,3,3,0,0,0,0,0,0,9,901,1,17,6,0,0,0,0,3,315,5,50,0,0,0,0,1,10,2,200,10,30,1505,1534,0,0,0
2022,202201,56633,2022001272481,2,124,2022000566331,61,0,13104,1,1e+05,1,2,118,0,0,0,0,0,0,0,0,0,1,11,2,201,1,61,1,1,1,1981,0,1,100,6,63,0,0,0,0,3,30,1,50000,0,0,0,0,0,0,0
2022,202201,475306,2022000566080,4,159,2022004753061,21,0,910017,1,33950,1,4,174,0,0,0,0,0,1,11,2,11,0,0,3,301,2,4,6,0,0,0,0,1,100,1,11,0,0,0,0,0,0,0,9999999,0,0,0,0,1,1,1
2022,202201,1042929,2022000342759,2,69,2022010429291,24,0,90039,1,48400,1,1,70,0,0,0,0,0,0,0,0,0,2,11,1,101,2,70,1,1,1,1972,0,1,100,8,81,0,0,0,0,3,30,1,22200,0,0,0,0,0,0,0
2022,202201,1175544,2022001301514,2,158,2022011755441,14,0,230242,1,351900,1,2,182,0,0,0,0,0,0,0,0,0,1,11,2,201,2,75,1,1,1,1972,0,1,100,10,101,26,2602,0,0,3,30,1,7800,0,0,0,0,0,0,0
2022,202201,1351865,2022001171308,5,57,2022013518651,49,0,260048,1,80760,1,2,54,0,0,0,0,0,0,0,0,0,1,11,2,201,1,44,1,1,1,2000,0,1,100,7,71,0,0,0,0,1,10,2,60000,10,30,632,704,0,0,0
2022,202201,1473744,2022010006546,1,8,2022014737441,25,0,180055,3,9999999,0,1,8,0,0,0,0,0,0,0,0,0,0,0,13,1301,1,33,6,0,0,0,0,1,100,6,63,0,0,0,0,3,30,1,0,0,0,0,0,0,0,0
2022,202201,1039548,2022000247558,3,178,2022010395481,24,0,260039,1,72500,1,1,178,0,0,0,0,0,0,0,0,0,2,11,1,101,1,20,1,1,2,2022,0,1,100,6,63,0,0,0,0,1,10,2,56000,10,55,445,539,0,0,0
2022,202201,1341702,2022001038783,1,135,2022013417021,49,0,600048,1,15700,0,1,135,0,0,0,0,0,0,0,0,0,0,0,1,101,1,55,4,2,1,2000,0,1,100,6,63,0,0,0,0,3,30,1,15700,0,0,0,0,0,0,0
2022,202201,828240,2022001279755,2,28,2022008282401,4,0,10033,1,88000,3,1,27,0,0,0,0,0,0,0,0,0,2,21,1,101,2,24,6,0,0,0,1,1,100,10,101,23,2304,0,0,1,10,2,43000,10,5,732,739,0,0,0
2022,202201,630406,2022000610087,2,122,2022006304061,52,0,120224,1,53000,0,1,122,0,0,0,0,0,0,0,0,0,0,0,1,101,1,43,6,0,0,0,0,1,100,6,63,0,0,0,0,1,10,2,53000,10,40,702,744,0,0,0
2022,202201,1044347,2022000383711,1,43,2022010443471,24,1330,70839,1,95010,0,1,42,0,0,0,0,0,0,0,0,0,0,0,1,101,1,68,6,0,0,0,0,2,200,8,81,0,0,0,0,1,10,2,95010,10,7,632,639,0,0,0
2022,202201,1433966,2022000021812,8,46,2022014339661,73,0,2331053,1,241800,0,4,59,1,3,1,1,3,2,23,7,23,0,0,9,901,2,14,6,0,0,0,0,6,600,3,30,0,0,0,0,0,0,0,9999999,0,0,0,0,1,1,1
2022,202201,760637,2022000888408,4,238,2022007606371,46,0,40028,1,179600,1,2,71,0,0,0,0,0,3,11,0,0,1,11,2,201,2,60,1,2,1,2018,0,1,100,8,81,0,0,0,0,1,10,2,50000,10,10,632,644,1,0,1
2022,202201,439825,2022000996605,2,38,2022004398251,82,0,30315,1,258100,1,2,56,0,0,0,0,0,0,0,0,0,1,11,2,201,2,81,1,1,1,1972,0,6,620,6,63,0,0,0,0,3,30,1,18000,0,0,0,0,0,0,0
2022,202201,1179156,2022001398539,3,78,2022011791561,14,0,311442,1,109000,3,3,93,0,0,0,0,0,2,11,1,11,0,0,3,303,1,25,6,0,0,0,0,1,100,10,101,19,1903,20,2001,1,10,2,30000,10,15,1505,1519,1,1,1
2022,202201,449588,2022001382491,2,80,2022004495881,63,0,70116,1,122000,1,2,79,0,0,0,0,0,0,0,0,0,1,11,2,201,2,79,1,1,1,1961,0,1,100,10,101,34,3401,0,0,3,30,1,45000,0,0,0,0,0,0,0
2022,202201,172797,2022000808492,4,253,2022001727971,71,0,590906,1,100800,1,1,253,0,0,0,0,0,0,0,0,0,2,11,1,101,2,32,1,1,1,2021,2,6,662,6,64,0,0,0,0,1,10,2,36800,80,0,0,0,0,0,0
2022,202201,495854,2022001138631,2,56,2022004958541,21,0,970117,1,86200,1,2,48,0,0,0,0,0,0,0,0,0,1,11,2,201,2,72,1,3,1,1991,0,1,100,6,61,0,0,0,0,3,30,1,8200,0,0,0,0,0,0,0
2022,202201,1376305,2022000232585,1,139,2022013763051,67,0,300049,1,21500,0,1,138,0,0,0,0,0,0,0,0,0,0,0,1,101,2,68,5,1,1,1978,0,1,100,10,101,23,2300,0,0,3,30,1,21500,0,0,0,0,0,0,0
2022,202201,964176,2022001341438,2,95,2022009641761,13,4610,440836,1,106400,1,2,106,0,0,0,0,0,0,0,0,0,1,11,2,201,2,72,1,1,1,1980,0,4,400,10,101,62,6201,0,0,3,30,1,31300,0,0,0,0,0,0,0
2022,202201,340735,2022000690535,7,171,2022003407351,43,0,990712,1,96000,1,4,224,0,0,0,0,0,2,11,1,11,0,0,3,301,1,12,6,0,0,0,0,2,200,2,22,0,0,0,0,0,0,0,9999999,0,0,0,0,1,1,1
2022,202201,528242,2022000927715,5,345,2022005282421,22,2990,240718,1,105000,1,1,345,0,0,0,0,0,0,0,0,0,2,11,1,101,1,35,1,1,1,2010,0,1,100,7,71,0,0,0,0,1,10,2,85000,10,30,445,519,0,0,0
2022,202201,1287676,2022000330303,2,64,2022012876761,49,0,230348,1,42900,0,1,65,0,0,0,0,0,0,0,0,0,0,0,1,101,1,74,5,1,1,1969,0,1,100,10,101,62,6200,54,5401,3,30,1,42900,0,0,0,0,0,0,0
2022,202201,1404080,2022000396078,2,110,2022014040801,40,0,590451,1,594000,1,2,83,0,0,0,0,0,0,0,0,0,1,11,2,201,2,51,1,1,1,1993,0,1,100,6,65,0,0,0,0,3,30,1,0,0,0,0,0,0,0,0
2022,202201,566234,2022001241327,4,194,2022005662341,32,0,100020,1,48000,1,1,194,0,0,0,0,0,0,0,0,0,2,11,1,101,2,28,1,1,1,2015,2,1,100,8,81,0,0,0,0,3,30,1,18000,0,0,0,0,0,0,0
2022,202201,1117698,2022001329973,4,54,2022011176981,72,5530,672041,1,170000,1,4,48,0,0,0,0,0,1,11,2,11,0,0,3,301,1,1,6,0,0,0,0,1,100,0,1,0,0,0,0,0,0,0,9999999,0,0,0,0,1,1,1
2022,202201,731970,2022000237310,3,67,2022007319701,33,0,250027,1,50000,0,2,23,0,0,0,0,0,0,0,1,11,0,0,3,301,2,17,6,0,0,0,1,8,813,4,40,0,0,0,0,3,30,1,0,0,0,0,0,0,1,1
2022,202201,354396,2022000915136,1,81,2022003543961,43,0,111012,1,2700,0,1,80,0,0,0,0,0,0,0,0,0,0,0,1,101,1,74,4,3,1,2004,0,1,100,6,63,0,0,0,0,3,30,1,2700,0,0,0,0,0,0,0
2022,202201,1195544,2022000409881,4,211,2022011955441,48,0,100145,1,34600,3,3,250,5,3,0,0,0,1,11,2,11,0,0,3,301,1,17,6,0,0,0,0,2,200,5,50,0,0,0,0,3,30,1,0,0,0,0,0,1,1,1
2022,202201,1292640,2022000395235,5,49,2022012926401,49,0,150248,1,115000,1,2,54,0,0,0,0,0,0,0,0,0,1,11,2,201,1,39,1,1,1,2008,0,1,100,6,63,0,0,0,0,3,30,1,30000,0,0,0,0,0,0,0
2022,202201,1444358,2022000493513,2,75,2022014443581,73,0,2350253,1,90000,1,1,75,0,0,0,0,0,0,0,0,0,2,11,1,101,2,75,1,1,1,1987,0,1,100,10,101,23,2300,0,0,3,30,1,75000,0,0,0,0,0,0,0
2022,202201,508407,2022010088842,1,15,2022005084071,22,0,30018,3,9999999,0,1,15,0,0,0,0,0,0,0,0,0,0,0,13,1301,1,35,4,1,1,2019,0,1,100,6,64,0,0,0,0,3,30,1,57000,0,0,0,0,0,0,0
2022,202201,782737,2022000751588,1,62,2022007827371,34,0,20029,1,20330,0,1,62,0,0,0,0,0,0,0,0,0,0,0,1,101,1,72,4,1,1,1986,0,1,100,6,65,0,0,0,0,3,30,1,20330,0,0,0,0,0,0,0
2022,202201,198936,2022001080424,6,115,2022001989361,71,275,130806,1,150000,0,1,116,0,0,0,0,0,0,0,0,0,0,0,1,101,2,61,3,1,1,1987,0,2,200,6,63,0,0,0,0,3,30,1,61100,0,0,0,0,0,0,0
2022,202201,217793,2022001278460,2,110,2022002177931,71,0,732806,1,50000,1,2,101,0,0,0,0,0,0,0,0,0,1,11,2,201,1,77,1,1,1,1980,0,1,100,10,101,62,6200,0,0,3,30,1,25000,0,0,0,0,0,0,0
2022,202201,1298864,2022000477163,4,128,2022012988641,49,0,591648,1,160000,1,1,128,0,0,0,0,0,0,0,0,0,2,11,1,101,2,36,1,1,1,2011,1,8,826,7,71,0,0,0,0,1,10,2,75000,10,25,702,729,0,0,0
2022,202201,1140821,2022000368019,2,74,2022011408211,14,0,140042,1,1e+05,1,2,75,0,0,0,0,0,0,0,0,0,1,11,2,201,2,65,1,1,1,1974,0,1,100,6,63,0,0,0,0,3,30,1,0,0,0,0,0,0,0,0
2022,202201,986780,2022000314335,1,51,2022009867801,47,0,360037,1,19200,0,1,51,0,0,0,0,0,0,0,0,0,0,0,1,101,2,68,5,2,1,2004,0,1,100,6,63,0,0,0,0,3,30,1,19200,0,0,0,0,0,0,0
2022,202201,898704,2022000142642,6,76,2022008987041,13,0,331036,1,89400,3,2,97,5,1,0,0,0,0,0,0,0,1,21,11,1114,1,45,4,1,1,2007,0,2,200,7,71,0,0,0,0,1,10,2,70000,10,25,742,809,0,0,0
2022,202201,533598,2022001208014,4,61,2022005335981,22,0,100318,1,89000,1,2,50,0,0,0,0,0,0,0,0,0,1,11,2,201,1,44,1,1,1,2007,0,1,100,6,63,0,0,0,0,1,10,2,50000,10,10,632,644,0,0,0
2022,202201,1053581,2022000652763,2,47,2022010535811,24,1330,70339,1,47900,0,2,53,0,0,0,0,0,0,0,0,0,0,0,11,1115,1,76,5,3,1,1994,0,1,100,6,63,0,0,0,0,3,30,1,26400,0,0,0,0,0,0,0
2022,202201,799798,2022001228169,3,46,2022007997981,64,0,20030,1,23000,0,3,104,0,0,0,0,0,1,11,0,0,0,0,3,301,1,12,6,0,0,0,0,1,100,2,25,0,0,0,0,0,0,0,9999999,0,0,0,0,1,0,1
2022,202201,971529,2022010041574,1,41,2022009715291,47,0,60037,3,9999999,0,1,41,0,0,0,0,0,0,0,0,0,0,0,13,1301,1,30,2,1,1,2015,0,2,200,6,64,0,0,0,0,3,30,1,18800,0,0,0,0,0,0,0
2022,202201,1334274,2022000939368,4,74,2022013342741,49,0,231248,1,556350,1,2,74,0,0,0,0,0,0,0,0,0,1,11,2,201,2,48,1,1,1,2002,1,1,100,10,101,60,6004,0,0,1,10,2,250000,10,10,902,914,0,0,0
2022,202201,980357,2022000106682,2,85,2022009803571,47,0,180237,1,60000,2,1,85,0,0,0,0,0,0,0,0,0,2,11,1,101,2,62,1,2,1,2013,0,1,100,6,65,0,0,0,0,3,30,1,0,0,0,0,0,0,0,0
2022,202201,1118921,2022001429209,3,21,2022011189211,72,0,650141,1,280000,1,3,15,0,0,0,0,0,1,11,2,11,0,0,3,301,1,5,6,0,0,0,0,8,802,1,11,0,0,0,0,0,0,0,9999999,0,0,0,0,1,1,1
2022,202201,366916,2022001118749,4,90,2022003669161,43,0,111712,1,239000,1,3,105,0,0,0,0,0,2,11,1,11,0,0,3,301,1,37,4,1,1,2016,0,8,826,10,101,41,4101,52,5200,1,10,2,24000,10,15,1135,1149,1,1,1
2022,202201,1302045,2022000518312,1,85,2022013020451,49,0,450148,1,65000,0,1,85,0,0,0,0,0,0,0,0,0,0,0,1,101,1,28,4,1,1,2017,0,1,100,6,63,0,0,0,0,1,10,2,65000,10,40,632,714,0,0,0
2022,202201,73778,2022001347364,4,46,2022000737781,42,0,20205,1,82300,1,4,49,0,0,0,0,0,0,0,0,0,0,0,5,501,2,93,5,3,1,1978,0,1,100,3,30,0,0,0,0,3,30,1,12000,0,0,0,0,0,0,0
2022,202201,744639,2022001020912,1,73,2022007446391,33,0,30127,1,48300,0,1,73,0,0,0,0,0,0,0,0,0,0,0,1,101,1,79,5,1,1,1968,0,1,100,11,114,23,2313,0,0,3,30,1,48300,0,0,0,0,0,0,0
2022,202201,1055277,2022000702604,1,38,2022010552771,24,0,180039,1,20700,0,1,38,0,0,0,0,0,0,0,0,0,0,0,1,101,1,75,4,1,1,1973,0,1,100,6,63,0,0,0,0,3,30,1,20700,0,0,0,0,0,0,0
2022,202201,1040102,2022000262620,2,86,2022010401021,24,0,90039,1,0,1,1,85,0,0,0,0,0,0,0,0,0,2,11,1,101,2,82,1,1,1,1983,0,1,100,6,63,0,0,0,0,3,30,1,0,0,0,0,0,0,0,0
2022,202201,1213810,2022000667908,1,20,2022012138101,37,6530,50146,1,21500,0,1,20,0,0,0,0,0,0,0,0,0,0,0,1,101,1,21,6,0,0,0,0,1,100,6,63,0,0,0,0,3,30,1,21500,0,0,0,0,0,0,0
2022,202201,1201217,2022000776253,1,73,2022012012171,48,0,60145,1,17000,0,1,73,0,0,0,0,0,0,0,0,0,0,0,1,101,2,68,5,2,1,1991,0,1,100,7,71,0,0,0,0,3,30,1,17000,0,0,0,0,0,0,0
2022,202201,222959,2022001331946,1,113,2022002229591,71,0,650706,1,22000,0,1,113,0,0,0,0,0,0,0,0,0,0,0,1,101,1,71,4,1,1,1976,0,1,100,8,81,0,0,0,0,3,30,1,22000,0,0,0,0,0,0,0
